id,song_popularity
0,0.34116064651322453
1,0.2760688522840967
2,0.3101876347035182
3,0.3831470114425538
4,0.44216972397158266
5,0.431995646461637
6,0.39953223270879246
7,0.2956482317610216
8,0.34224617638136856
9,0.3472763894200715
10,0.37473476119953875
11,0.35709268038814657
12,0.3770620477169545
13,0.38010015193742386
14,0.4354674305531337
15,0.33980769176544234
16,0.3349292207342629
17,0.350667389546499
18,0.401858571482961
19,0.3913551726695674
20,0.24527771824596156
21,0.35065737256887325
22,0.39112773979848636
23,0.39477770727744677
24,0.27545703818145356
25,0.42024774660223113
26,0.46793798057290914
27,0.4469855481875097
28,0.3461094919758123
29,0.3256606880444637
30,0.34344660704165636
31,0.3812600628021633
32,0.2673613740600391
33,0.32190557240572815
34,0.40843087217873497
35,0.3205607871940289
36,0.3963200694095663
37,0.3759789575474838
38,0.3831499224836691
39,0.2746873605836518
40,0.42314073314227163
41,0.19197043239127856
42,0.257293326251948
43,0.48646691449158697
44,0.3494711054642178
45,0.36858062041347756
46,0.31086052616888166
47,0.42683573288171933
48,0.2952320901217884
49,0.3816872609869828
50,0.3712426290850148
51,0.49947053089506865
52,0.3358004016560343
53,0.41606196507837895
54,0.49712484393309786
55,0.34614555934416946
56,0.3490935518926409
57,0.41160638031891505
58,0.27685588679606066
59,0.45265413617632533
60,0.3995064795557202
61,0.39046782492795085
62,0.35248366053758473
63,0.28551012867182574
64,0.2512072386964629
65,0.3632655966012628
66,0.26235931185003863
67,0.3980436236445839
68,0.387260975751037
69,0.4357786915857769
70,0.3204044276715509
71,0.4640239030803909
72,0.33889385010174466
73,0.37097967746152083
74,0.3663037060032065
75,0.3705858133473944
76,0.4361154931150151
77,0.370706336749761
78,0.39319763288767134
79,0.4005917758382996
80,0.33515764501300344
81,0.22956098847526596
82,0.4929474358035651
83,0.20098290331570023
84,0.3835219077247818
85,0.38526821961057367
86,0.36206205601064617
87,0.31857684025310257
88,0.4089333719302246
89,0.4589328070466149
90,0.41451120642780265
91,0.31375572124739204
92,0.33805361452211474
93,0.3157027947652402
94,0.2931908371877237
95,0.42128307717110725
96,0.243014021394328
97,0.31594267937250253
98,0.28003182774072344
99,0.3860526151161605
100,0.41973160416298605
101,0.38995416936965877
102,0.40262465563239314
103,0.378101185511701
104,0.4013578817008131
105,0.45289906421578674
106,0.42537546884120997
107,0.2771042459886333
108,0.31031657994614104
109,0.3958360656615055
110,0.335721917138157
111,0.39834245514267674
112,0.411738400217308
113,0.34435314380439225
114,0.23509271087453706
115,0.36094564721124134
116,0.32086264620075805
117,0.442076717523334
118,0.41912045525000824
119,0.33247235449148527
120,0.2784666655294795
121,0.3741751055659902
122,0.3292208434643628
123,0.35836445128460054
124,0.3003614531199148
125,0.36673583968767576
126,0.2980211958034005
127,0.2671357724149044
128,0.3523444987642341
129,0.42153755206765053
130,0.37057250046181933
131,0.46132920666276933
132,0.39528301312942665
133,0.4697347586622728
134,0.3744441351132421
135,0.46617357492645406
136,0.3851392908018214
137,0.3181418689783026
138,0.3818509096261725
139,0.4073305954426685
140,0.4356105523924335
141,0.43008277799764416
142,0.3546648503121339
143,0.3688194648575613
144,0.37421033012766414
145,0.3832506889918702
146,0.24880046766996583
147,0.44775554679558627
148,0.35740270588966216
149,0.4153914474332526
150,0.30238817735147844
151,0.2607934769320933
152,0.35323426305866873
153,0.3945493911892545
154,0.4253101056949963
155,0.3333675139649649
156,0.31909951488667376
157,0.29064000149386127
158,0.34330671658224365
159,0.42215379460737573
160,0.3380701737227169
161,0.41348974528099786
162,0.319341901663716
163,0.3546355154640525
164,0.3063112851150041
165,0.4658384202626913
166,0.396856677798664
167,0.44991160311066636
168,0.3683735809678663
169,0.43061512100168364
170,0.3963742575725661
171,0.42995495814122214
172,0.39547136998832283
173,0.33372146952481063
174,0.33938513944552273
175,0.20519761236928685
176,0.24528782870174842
177,0.3655264606581911
178,0.36214398957732385
179,0.37480696652866113
180,0.35878909117829283
181,0.4024583446446729
182,0.3265104204524267
183,0.40324125943450884
184,0.21395394058647546
185,0.19699817887502788
186,0.4485826436746826
187,0.35596258663952035
188,0.4367395739465389
189,0.24000902347155995
190,0.29129410844765213
191,0.36051328225854895
192,0.3243550291008178
193,0.3350157610632263
194,0.28736116335319156
195,0.24989475936926842
196,0.38553035676057845
197,0.3443384695578558
198,0.34833182390986084
199,0.14849098843979938
200,0.3507523918060728
201,0.38016557326529915
202,0.37175423104723687
203,0.4671781565271148
204,0.38737390708338343
205,0.3631223064233037
206,0.3519165604967549
207,0.43695337965738607
208,0.32383938793664374
209,0.40774273830748925
210,0.17011936870289612
211,0.4679806046002341
212,0.3063701649525156
213,0.41790166554473634
214,0.2553149267820669
215,0.30951619325624125
216,0.40586468176576534
217,0.49268546817470227
218,0.44214852626811524
219,0.3046188604701304
220,0.4179957719958414
221,0.3821330960713103
222,0.4325773367157523
223,0.353311991366131
224,0.41830360781652853
225,0.3797412166350851
226,0.38662737338069686
227,0.37433372719767916
228,0.34374729456855097
229,0.24253939584737078
230,0.35355766263973426
231,0.3399768482286926
232,0.49816902642868754
233,0.33133215662242754
234,0.3108989741652504
235,0.4291553059223075
236,0.343915995046339
237,0.3499620656286634
238,0.43297101918808323
239,0.43865432712175745
240,0.27259254206631484
241,0.46511916709013074
242,0.38802170469434205
243,0.3278511174303845
244,0.3930452393990932
245,0.3351785105107662
246,0.414030397362213
247,0.3838911032862143
248,0.29782360549771125
249,0.3252779800870571
250,0.41257034669499043
251,0.40894006302097047
252,0.3528963178666257
253,0.39840332832284064
254,0.42381462552646637
255,0.39855423632428655
256,0.3135691080760042
257,0.4316907542458589
258,0.3843235240921295
259,0.3561259244742132
260,0.4251425091466785
261,0.36588223612824083
262,0.36128545150545405
263,0.24569755639144666
264,0.4717053609333336
265,0.46359099812170834
266,0.3284594737430728
267,0.32386169824234623
268,0.32356894921046014
269,0.3578025882108429
270,0.25974558101865725
271,0.4388638300459554
272,0.2983711561625276
273,0.3974571843381341
274,0.4017355553616315
275,0.36731532606492084
276,0.30372561734063375
277,0.36447975346607886
278,0.33566210392358264
279,0.40916991645400436
280,0.3976561635534165
281,0.3575742577899599
282,0.2684362276433022
283,0.46028111690299617
284,0.42926230757419614
285,0.3096491848139883
286,0.4431585088217455
287,0.3121589701874014
288,0.4792654936958385
289,0.44566683082237774
290,0.425512908087863
291,0.2943748122994188
292,0.44469066175881533
293,0.19567101303431417
294,0.456512414227063
295,0.4045830180932284
296,0.3788880107502124
297,0.34123523286075075
298,0.5440054004198884
299,0.29644611772528817
300,0.2720838458601267
301,0.5234663905217332
302,0.3582361894918735
303,0.404416217977425
304,0.33808312610001784
305,0.2541806686898999
306,0.4014235512668605
307,0.29763783031526353
308,0.3656844046997291
309,0.32596033526256735
310,0.4028798510779452
311,0.36914070426668844
312,0.42480880910965046
313,0.30554731720058853
314,0.36035369925442357
315,0.3998047719142595
316,0.24126059580905893
317,0.29176699444830817
318,0.2839819032006661
319,0.2569281454674162
320,0.4167038860675528
321,0.30216825568734496
322,0.35208702615554777
323,0.4830850459133524
324,0.3786393372008884
325,0.3129332008060085
326,0.37005362969902633
327,0.48496770573802656
328,0.39647661316078486
329,0.3399228300978341
