id,song_popularity
0,0.3783631
1,0.2646154
2,0.38584143
3,0.20026244
4,0.42584795
5,0.5297328
6,0.56536525
7,0.33492532
8,0.37228733
9,0.2849748
10,0.4682179
11,0.24242426
12,0.46773663
13,0.33084303
14,0.6841541
15,0.3919033
16,0.1366392
17,0.46720093
18,0.36427993
19,0.47910538
20,0.38314694
21,0.31264263
22,0.4112533
23,0.46650708
24,0.23340715
25,0.45892042
26,0.5562466
27,1.0607698
28,0.62346435
29,0.01176424
30,0.19971523
31,0.41626525
32,0.3213135
33,0.2879137
34,0.2934769
35,0.18657859
36,0.45461026
37,0.43632644
38,0.40459993
39,0.26283288
40,0.6445574
41,-0.021439582
42,0.338469
43,0.42551875
44,0.5671824
45,0.38059437
46,0.18993837
47,0.36828005
48,0.38807523
49,0.42838866
50,0.29733658
51,0.5289687
52,0.20472965
53,0.42105043
54,0.7448138
55,0.3434521
56,0.18200694
57,0.5222986
58,0.6351839
59,0.33735418
60,0.4149037
61,0.27422535
62,0.4273337
63,0.18928802
64,0.19482334
65,-0.15856062
66,0.23111525
67,0.43787074
68,0.5511521
69,0.2971947
70,0.38119826
71,0.5232692
72,0.3086546
73,0.36963844
74,0.3210885
75,0.29411542
76,0.4763901
77,0.54100513
78,0.4611725
79,0.5721853
80,0.2271323
81,0.028133983
82,0.39490795
83,0.023466043
84,0.46504435
85,0.39897925
86,0.18381228
87,0.26984882
88,0.23776443
89,0.2922747
90,0.47275752
91,0.26384512
92,0.22606538
93,0.45350236
94,0.38691738
95,0.46513498
96,0.33613113
97,0.20676376
98,0.42763522
99,0.2736315
100,0.57444304
101,0.37029305
102,0.36633798
103,0.2688295
104,0.46050093
105,0.3978541
106,0.6007268
107,0.1985299
108,0.3580577
109,0.41727868
110,0.22177769
111,0.4205936
112,0.37977618
113,0.3827432
114,-0.064263105
115,0.4116823
116,0.3777427
117,0.07834109
118,0.4474007
119,0.39446896
120,0.24980447
121,0.41884184
122,0.2602981
123,0.34885827
124,0.49978778
125,0.38044012
126,0.3084031
127,0.067795865
128,0.15289214
129,0.05287128
130,0.4487866
131,0.45307523
132,0.51595217
133,0.4893555
134,0.4204275
135,0.40064958
136,0.3825249
137,0.020276492
138,0.7077992
139,0.463506
140,0.53033257
141,0.5114684
142,0.20488875
143,0.4530764
144,0.7047935
145,0.3427139
146,0.22898984
147,0.3407206
148,0.3175934
149,0.44981623
150,0.23327638
151,0.23989548
152,0.23154113
153,0.48790234
154,0.3973996
155,0.35951725
156,0.1714901
157,0.35132083
158,0.2888361
159,0.43244222
160,0.28739312
161,0.04177829
162,0.33906126
163,0.5988933
164,0.367638
165,0.4422663
166,0.3410117
167,0.42049295
168,0.3541181
169,0.41302
170,0.4298933
171,0.4181481
172,0.3282707
173,0.23789828
174,0.481805
175,0.058083475
176,0.3619941
177,0.3680893
178,0.34025595
179,0.4709108
180,0.51811534
181,0.49937847
182,0.17827855
183,0.49282992
184,0.37772033
185,0.23696584
186,0.40048948
187,0.25698486
188,0.6679233
189,0.30832478
190,0.41892534
191,0.36415428
192,0.28886056
193,0.093159415
194,0.08398634
195,0.17394212
196,0.28671783
197,0.2554624
198,0.27276272
199,0.11782353
200,0.41788307
201,0.61768323
202,0.43621078
203,0.43965602
204,0.1316117
205,0.43236366
206,0.17840886
207,0.3802112
208,0.3633893
209,0.26838014
210,-0.26735994
211,0.57751817
212,0.20980018
213,0.3581931
214,0.15120557
215,0.3699085
216,0.2458082
217,0.45290396
218,0.5438031
219,0.32398117
220,0.33943745
221,0.3665813
222,0.4436173
223,0.34165153
224,0.24034567
225,0.3281766
226,0.39663497
227,0.24193074
228,0.27212277
229,0.22585784
230,0.6295794
231,0.3350935
232,0.5455088
233,0.23302038
234,0.3166799
235,0.45723584
236,0.46246433
237,0.2948154
238,0.38628012
239,0.27583516
240,0.22390367
241,0.6024627
242,0.51225877
