id,song_popularity
0,0.3848230238724909
1,0.34427344660083165
2,0.3859975463559994
3,0.32628268863205256
4,0.3640615688366413
5,0.3955215821469838
6,0.3241159655812459
7,0.32617738282395947
8,0.3128276408087471
9,0.36294784533009583
10,0.3857729235405582
11,0.40616565865832177
12,0.3923691447916121
13,0.3459831858582793
14,0.3481977758242767
15,0.395683221874342
16,0.3656923945405105
17,0.334270108363959
18,0.4110861903157726
19,0.36167802411216077
20,0.33746086711688594
21,0.3153156861401147
22,0.4163275495676825
23,0.3931794898120796
24,0.3624318727884188
25,0.4270230371876866
26,0.3808698143304154
27,0.41091535278576985
28,0.34147931240110196
29,0.37906156543337766
30,0.3631913344791632
31,0.34382987947361365
32,0.35196354758615256
33,0.3401220948219209
34,0.39203059869045565
35,0.34853651446838263
36,0.4041367599170855
37,0.32566387813535547
38,0.41289483628468054
39,0.37838440249634997
40,0.4220373413918138
41,0.30282905209456396
42,0.30112685735349165
43,0.3271643384592321
44,0.31976563571569594
45,0.35097548039313464
46,0.3569614414716017
47,0.3815228796884266
48,0.33348966151199966
49,0.38514195106466137
50,0.4207646125092454
51,0.4213118686828179
52,0.35782951780841327
53,0.3699368681316658
54,0.3993814224807426
55,0.328467975131605
56,0.3781024302423629
57,0.3919979184797639
58,0.3315597739868634
59,0.43380783354190733
60,0.42119226954596173
61,0.3483756295560552
62,0.3620545582704976
63,0.34055960058253887
64,0.33224248184947797
65,0.35672081752063567
66,0.3154100858339307
67,0.38800499702926383
68,0.3595706300307237
69,0.42370845902603405
70,0.40190240048580805
71,0.4235087312378705
72,0.3779721059282876
73,0.32148040004168854
74,0.31650644958952806
75,0.3140543295333655
76,0.3807986938227724
77,0.36755952848146695
78,0.33377384073360167
79,0.35495135770211084
80,0.42713502004193926
81,0.3349271869507255
82,0.4060367392128191
83,0.31675541409492486
84,0.36859457416116137
85,0.32966980124280787
86,0.403681453478366
87,0.3517522500282203
88,0.36527545070763046
89,0.43379519809642136
90,0.40218583791491624
91,0.32159344285812796
92,0.39990361821472703
93,0.3416963071530379
94,0.3592224247297656
95,0.3802917462683864
96,0.32369328144951137
97,0.37805786648741174
