id,song_popularity
0,0.39847103
1,0.27068982
2,0.3185615
3,0.42917758
4,0.29339865
5,0.41679612
6,0.36572495
7,0.29335475
8,0.3462298
9,0.313365
10,0.4241068
11,0.23113537
12,0.39191487
13,0.42627612
14,0.49206194
15,0.32797146
16,0.33829045
17,0.3589504
18,0.3758146
19,0.38036525
20,0.28025162
21,0.32994458
22,0.42094514
23,0.41682014
24,0.22545154
25,0.3922915
26,0.4551836
27,0.41542226
28,0.3736481
29,0.28598136
30,0.2882875
31,0.40429893
32,0.22587879
33,0.2711541
34,0.37569103
35,0.28167075
36,0.40889347
37,0.41013414
38,0.3856816
39,0.294685
40,0.4020009
41,0.16811663
42,0.29899266
43,0.4867159
44,0.29066917
45,0.37618375
46,0.28881288
47,0.44212747
48,0.29354653
49,0.37586752
50,0.33540002
51,0.45967573
52,0.35136956
53,0.39592776
54,0.4949509
55,0.35685405
56,0.43473348
57,0.4150192
58,0.28276515
59,0.5084294
60,0.38806874
61,0.4023308
62,0.32355472
63,0.2959089
64,0.3098277
65,0.27584028
66,0.26981977
67,0.3904657
68,0.43851018
69,0.4185326
70,0.33589748
71,0.443468
72,0.32201782
73,0.28999603
74,0.34363353
75,0.36938184
76,0.46787736
77,0.40783352
78,0.3817853
79,0.38315442
80,0.3012718
81,0.17651305
82,0.49023008
83,0.17528647
84,0.41228744
85,0.3714894
86,0.38064912
87,0.28791612
88,0.42425436
89,0.4695352
90,0.4743584
91,0.30118915
92,0.36957893
93,0.2730776
94,0.3032761
95,0.3834392
96,0.2582098
97,0.3833081
98,0.3145507
99,0.38894668
100,0.40757513
101,0.35220978
102,0.37797955
103,0.3497936
104,0.4462057
105,0.48277986
106,0.42882875
107,0.29072475
108,0.2230877
109,0.4099644
110,0.3099826
111,0.42428038
112,0.45578182
113,0.37076822
114,0.21390775
115,0.45472515
116,0.26962045
117,0.43273777
118,0.39557225
119,0.39669394
120,0.2837167
121,0.3526007
122,0.2780745
123,0.27920002
124,0.3097794
125,0.3897419
126,0.30074418
127,0.1905574
128,0.2897124
129,0.3321175
130,0.39246577
131,0.5208438
132,0.38558796
133,0.45071265
134,0.31927457
135,0.5169863
136,0.3480584
137,0.29035357
138,0.45286262
139,0.41288677
140,0.46582064
141,0.47927544
142,0.32896376
143,0.37260172
144,0.40625536
145,0.41477972
146,0.2468185
147,0.5235548
148,0.33166498
149,0.40083343
150,0.23415324
151,0.1871828
152,0.37533998
153,0.4607835
154,0.47830495
155,0.32075652
156,0.29994655
157,0.29556927
158,0.29885063
159,0.39438134
160,0.3420612
161,0.386561
162,0.35333267
163,0.38862604
164,0.30004916
165,0.4057057
166,0.43119666
167,0.5442088
168,0.3719411
169,0.4613352
170,0.41829807
171,0.3931704
172,0.40946475
173,0.34184223
174,0.31449375
175,0.09354555
176,0.259039
177,0.367536
178,0.35889208
179,0.3618171
180,0.33495396
181,0.4251004
182,0.35496414
183,0.42489403
184,0.24020126
185,0.16389255
186,0.45801294
187,0.34878916
188,0.40416634
189,0.27323037
190,0.43281287
191,0.32471645
192,0.22562481
193,0.28791222
194,0.26230723
195,0.2483447
196,0.3360543
197,0.30407038
198,0.3552216
199,0.1008176
200,0.31887773
201,0.42115507
202,0.38794068
203,0.47861686
204,0.4335515
205,0.368111
206,0.31701106
207,0.49076456
208,0.37442586
209,0.40302622
210,0.091207504
211,0.4492114
212,0.32076505
213,0.48251906
214,0.2485795
215,0.28549075
216,0.4322316
217,0.55205226
218,0.49923617
219,0.25263414
220,0.43252897
221,0.35489616
222,0.42443314
223,0.32903987
224,0.35104907
225,0.36609083
226,0.36477616
227,0.4916924
